,gemnr,volgnr,gemnaam,provnr,bjaar,ejaar,adam_code,adam_naam,adam_begin,adam_eind,cbs66,cbs,nidi,wag_code,regio,egg,corop,euclidmidx,euclidmidy,opmerking,cbs66HED,gemnaam_unique,gemnaam_Genlias,adam_sd,adam_sm,adam_sy,adam_ed,adam_em,adam_ey,studsec_1909,train_1909,popul_1909,minecorop,protestant_dummy,Christelijk.Ge_1909,Doopsgezinden_1909,Evangelisch.Lu_1909,Hersteld.Evang,Kerkelijke.gez,NederlandsHer,Nederlands.Isr,Oud.Katholieke,Overige.kerkel,Remonstranten,RoomsKatholie,Waals.Hervormd,Portugees.Isra,Gereformeerde,Geen.kerkelijk,Prot_both,Prot_all,nons,sumrel,sumall,norel,hhi,comp,inchurch,pr1,pr2,pr3,pr4,pr5,pr6,pr7,pr8,pr9,pr10,pr11,pr12,pr13,pr14,pr15,hhi_2
1267,572,1,Retranchement,9,1812,1942,10400,Retranchement,oudsher,01.04.1970,701,701,9111,9082,Zeeuws-Vlaanderen,98,31,1570,37538, ,701,Retranchement,Retranchement,NA,NA,0,1,4,1970,0,0,721,Zeeuwsch-Vlaanderen,yes,1,0,1,0,0,614,0,0,22,0,70,0,0,6,7,620,622,7,714,721,0.970873786,0.750139271,0.249860729,0.990291262,0.00140056,0,0.00140056,0,0,0.859943978,0,0,0.030812325,0,0.098039216,0,0,0.008403361,0.009803922,0.750139
1268,576,1,Sas van Gent,9,1812,1942,11405,Sas van Gent,oudsher,01.01.2003,704,704,9102,9096,Zeeuws-Vlaanderen,99,31,4418,36273, ,704,Sas van Gent,Sas van Gent,NA,NA,0,1,1,2002,0,1,2086,Zeeuwsch-Vlaanderen,yes,1,0,1,0,0,195,0,1,7,0,1862,0,0,13,6,208,210,6,2080,2086,0.287631831,0.810209412,0.189790588,0.997123682,0.000480769,0,0.000480769,0,0,0.09375,0,0.000480769,0.003365385,0,0.895192308,0,0,0.00625,0.002884615,0.810209
1269,578,1,Schoondijke,9,1812,1942,10189,Schoondijke,oudsher,01.04.1970,706,706,9089,9090,Zeeuws-Vlaanderen,98,31,2673,37530, ,706,Schoondijke,Schoondijke,NA,NA,0,1,4,1970,0,0,1918,Zeeuwsch-Vlaanderen,yes,5,1,0,0,0,1426,0,0,6,0,377,0,0,100,3,1526,1532,3,1915,1918,0.15641293,0.596000245,0.403999755,0.998435871,0.002610966,0.000522193,0,0,0,0.74464752,0,0,0.003133159,0,0.196866841,0,0,0.052219321,0.00156658,0.596
1270,582,1,Sint Anna ter Muiden,9,1812,1880,11012,Sint Anna ter Muiden,oudsher,31-7-1880,1177,NA,9109,9116,Zeeuws-Vlaanderen,98,NA,1443,37169, ,1177,Sint Anna ter Muiden,Sint Anna ter Muiden,NA,NA,0,31,7,1880,NA,NA,NA,Zeeuwsch-Vlaanderen,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,583,1,Sint Jansteen,9,1812,1942,10864,Sint Jansteen,oudsher,01.04.1970,709,709,9059,9103,Zeeuws-Vlaanderen,100,31,5958,36563, ,709,Sint Jansteen,Sint Jansteen,NA,NA,0,1,4,1970,0,0,3011,Zeeuwsch-Vlaanderen,yes,6,0,0,0,0,14,0,0,0,0,2986,0,0,5,0,19,25,0,3011,3011,0,0.983491506,0.016508494,1,0.001992693,0,0,0,0,0.004649618,0,0,0,0,0.991697111,0,0,0.001660578,0,0.983492
1272,584,1,Sint Kruis,9,1812,1941,10235,Sint Kruis,oudsher,01.04.1941,1178,NA,9003,9088,Zeeuws-Vlaanderen,98,NA,2378,36719, ,1178,Sint Kruis,Sint Kruis,NA,NA,0,1,4,1941,0,0,667,Zeeuwsch-Vlaanderen,yes,0,4,0,0,0,202,0,0,0,0,460,0,0,0,1,202,206,1,666,667,0.149925037,0.569082596,0.430917404,0.99850075,0,0.006006006,0,0,0,0.303303303,0,0,0,0,0.690690691,0,0,0,0.001501502,0.569083
1273,589,1,Sluis,9,1812,1942,10895,Sluis [1],oudsher,01.01.1995,713,713,9107,9084,Zeeuws-Vlaanderen,98,31,1566,37162, ,713,Sluis,Sluis,NA,NA,0,1,1,1994,0,0,2670,Zeeuwsch-Vlaanderen,yes,0,3,2,0,0,797,0,0,18,0,1828,0,0,3,19,800,805,19,2651,2670,0.711610487,0.565915142,0.434084858,0.992883895,0,0.001131648,0.000754432,0,0,0.300641267,0,0,0.006789891,0,0.689551113,0,0,0.001131648,0.007167107,0.565915
1274,591,1,Stoppeldijk,9,1812,1936,10100,Stoppeldijk,oudsher,01.07.1936,1198,NA,9053,9049,Zeeuws-Vlaanderen,100,NA,5788,37124, ,1198,Stoppeldijk,Stoppeldijk,NA,NA,0,1,7,1936,0,0,1627,Zeeuwsch-Vlaanderen,yes,0,0,0,0,0,10,0,0,2,0,1607,0,0,8,0,18,18,0,1627,1627,0,0.975629446,0.024370554,1,0,0,0,0,0,0.006146281,0,0,0.001229256,0,0.987707437,0,0,0.004917025,0,0.975629
1275,592,1,Terneuzen,9,1812,1942,10704,Neuzen,oudsher,15-7-1877,NA,NA,9113,NA,Zeeuws-Vlaanderen,NA,NA,4608,36968, ,715,Terneuzen,Terneuzen,NA,NA,0,15,7,1877,57,NA,9329,Zeeuwsch-Vlaanderen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,598,1,Waterlandkerkje,9,1812,1942,10352,Waterlandkerkje,oudsher,01.04.1970,722,722,9090,9089,Zeeuws-Vlaanderen,98,31,2470,37086, ,722,Waterlandkerkje,Waterlandkerkje,NA,NA,0,1,4,1970,0,0,541,Zeeuwsch-Vlaanderen,yes,6,0,0,0,0,265,0,0,1,0,262,0,0,6,1,271,277,1,540,541,0.184842884,0.476481481,0.523518519,0.998151571,0.011111111,0,0,0,0,0.490740741,0,0,0.001851852,0,0.485185185,0,0,0.011111111,0.001851852,0.476481
1277,600,1,Westdorpe,9,1812,1942,10915,Westdorpe,oudsher,01.04.1970,724,724,9104,9100,Zeeuws-Vlaanderen,99,31,4705,36218, ,724,Westdorpe,Westdorpe,NA,NA,0,1,4,1970,0,0,1770,Zeeuwsch-Vlaanderen,yes,0,0,0,0,0,44,0,0,0,0,1716,0,0,10,0,54,54,0,1770,1770,0,0.940563695,0.059436305,1,0,0,0,0,0,0.024858757,0,0,0,0,0.969491525,0,0,0.005649718,0,0.940564
1278,605,1,Zaamslag,9,1812,1942,11173,Zaamslag,oudsher,01.04.1970,731,731,9116,9098,Zeeuws-Vlaanderen,99,31,5143,37203, ,731,Zaamslag,Zaamslag,NA,NA,0,1,4,1970,0,0,3434,Zeeuwsch-Vlaanderen,yes,3,0,5,0,0,2045,0,0,79,1,78,0,0,1197,26,3242,3251,26,3408,3434,0.757134537,0.484498811,0.515501189,0.992428655,0.000880282,0,0.001467136,0,0,0.600058685,0,0,0.023180751,0.000293427,0.022887324,0,0,0.351232394,0.007629108,0.484499
1279,609,1,Zuiddorpe,9,1812,1942,11087,Zuiddorpe,oudsher,01.04.1970,734,734,9011,9101,Zeeuws-Vlaanderen,100,31,5024,36144, ,734,Zuiddorpe,Zuiddorpe,NA,NA,0,1,4,1970,0,0,1080,Zeeuwsch-Vlaanderen,yes,0,0,0,0,0,3,0,0,0,0,1068,0,0,9,0,12,12,0,1080,1080,0,0.977978395,0.022021605,1,0,0,0,0,0,0.002777778,0,0,0,0,0.988888889,0,0,0.008333333,0,0.977978
1280,610,1,Zuidzande,9,1812,1942,10437,Zuidzande,oudsher,01.04.1970,735,735,9092,9083,Zeeuws-Vlaanderen,98,31,1900,37472, ,735,Zuidzande,Zuidzande,NA,NA,0,1,4,1970,0,0,1060,Zeeuwsch-Vlaanderen,yes,1,0,5,0,0,965,0,0,49,0,2,0,0,34,4,999,1005,4,1056,1060,0.377358491,0.838294163,0.161705837,0.996226415,0.00094697,0,0.004734848,0,0,0.913825758,0,0,0.046401515,0,0.001893939,0,0,0.03219697,0.003787879,0.838294
1281,645,1,Vogelwaarde,9,1936,1942,10100,Vogelwaarde,01.07.1936,01.04.1970,719,719,0,9049,Zeeuws-Vlaanderen,100,31,5788,37124, ,719,Vogelwaarde,Vogelwaarde,1,7,1936,1,4,1970,NA,NA,NA,Zeeuwsch-Vlaanderen,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,2154,1,Sluis-Aardenburg,9,-1,-1,11020,Sluis-Aardenburg,01.01.1995,01.01.2003,1698,NA,NA,NA, ,NA,NA,NA,NA, ,1698,Sluis-Aardenburg,Sluis-Aardenburg,1,1,1995,1,1,2002,NA,NA,NA,Zeeuwsch-Vlaanderen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,1301,1,Amby,11,1812,1942,10922,Amby,oudsher,01.07.1970,883,883,11065,11032,Maastricht,126,39,17955,31918, ,883,Amby,Amby,NA,NA,0,1,7,1970,0,0,1442,Zuid-Limburg,no,0,3,1,0,0,5,0,0,0,3,1429,0,0,1,0,6,13,0,1442,1442,0,0.982072403,0.017927597,1,0,0.002080444,0.000693481,0,0,0.003467406,0,0,0,0.002080444,0.990984743,0,0,0.000693481,0,0.982072
1284,1302,1,Amstenrade,11,1812,1942,10062,Amstenrade,oudsher,01.01.1982,884,884,11001,11043,Sittard-Heerlen,125,39,19332,32813, ,884,Amstenrade,Amstenrade,NA,NA,0,1,1,1981,0,0,471,Zuid-Limburg,no,0,0,0,0,0,5,0,0,0,0,465,0,0,1,0,6,6,0,471,471,0,0.974801772,0.025198228,1,0,0,0,0,0,0.010615711,0,0,0,0,0.987261146,0,0,0.002123142,0,0.974802
1285,1306,1,Beek (LI),11,1812,1942,11374,Beek [Li],oudsher,heden,888,888,11005,11052,Sittard-Heerlen,124,39,18415,32845, ,888,Beek (LI),Beek (LI),NA,NA,0,NA,NA,2007,0,1,3143,Zuid-Limburg,no,0,0,0,0,0,48,10,0,0,1,3074,1,4,5,0,53,54,0,3143,3143,0,0.956820954,0.043179046,1,0,0,0,0,0,0.015272033,0.003181674,0,0,0.000318167,0.978046452,0.000318167,0.001272669,0.001590837,0,0.956823
1286,1309,1,Bemelen,11,1812,1942,10878,Bemelen,oudsher,01.01.1982,891,891,11008,11001,Zuid-Limburg,127,39,18211,31795, ,891,Bemelen,Bemelen,NA,NA,0,1,1,1981,0,0,235,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,235,235,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1287,1310,1,Berg en Terblijt,11,1812,1942,10796,Berg en Terblijt,oudsher,01.01.1982,892,892,11009,11034,Roermd-Zuid-Limburg,127,39,18339,31928, ,892,Berg en Terblijt,Berg en Terblijt,NA,NA,0,1,1,1981,0,0,1369,Zuid-Limburg,no,0,0,0,0,0,0,2,0,0,0,1364,0,3,0,0,0,0,0,1369,1369,0,0.992710872,0.007289128,1,0,0,0,0,0,0,0.00146092,0,0,0,0.996347699,0,0.002191381,0,0,0.992716
1288,1311,1,Bergen (LI),11,1812,1942,11281,Bergen [Li],oudsher,heden,893,893,11010,11085,Venlo,120,37,20340,40070, ,893,Bergen (LI),Bergen (LI),NA,NA,0,NA,NA,2007,0,0,5609,Zuid-Limburg,no,5,0,0,0,0,18,0,0,0,3,5583,0,0,0,0,18,26,0,5609,5609,0,0.990762051,0.009237949,1,0.000891424,0,0,0,0,0.003209128,0,0,0,0.000534855,0.995364593,0,0,0,0,0.990762
1289,1312,1,Bingelrade,11,1812,1942,10967,Bingelrade,oudsher,01.01.1982,894,894,11011,11009,Sittard-Heerlen,125,39,19357,33157, ,894,Bingelrade,Bingelrade,NA,NA,0,1,1,1981,0,0,377,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,377,377,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1290,1313,1,Bocholtz,11,1812,1942,10986,Bocholtz,oudsher,01.01.1982,895,895,11012,11018,Sittard-Heerlen,125,39,19825,31482, ,895,Bocholtz,Bocholtz,NA,NA,0,1,1,1981,0,1,2120,Zuid-Limburg,no,0,0,0,0,0,5,0,0,0,0,2114,0,0,0,1,5,5,1,2119,2120,0.047169811,0.995291928,0.004708072,0.999528302,0,0,0,0,0,0.002359604,0,0,0,0,0.997640396,0,0,0,0.000471921,0.995292
1291,1314,1,Borgharen,11,1812,1942,11334,Borgharen,oudsher,01.07.1970,896,896,11066,11004,Maastricht,127,39,17661,32167, ,896,Borgharen,Borgharen,NA,NA,0,1,7,1970,0,0,797,Zuid-Limburg,no,0,0,0,0,0,1,0,0,1,0,792,2,0,1,0,2,2,0,797,797,0,0.987503326,0.012496674,1,0,0,0,0,0,0.001254705,0,0,0.001254705,0,0.993726474,0.00250941,0,0.001254705,0,0.987503
1292,1315,1,Born,11,1812,1942,10927,Born,oudsher,01.01.2001,897,897,11013,11063,Sittard-Kerkrade,124,39,18470,33865, ,897,Born,Born,NA,NA,0,1,1,2000,0,0,1853,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,1853,1853,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1293,1317,1,Broeksittard,11,1812,1942,10655,Broeksittard,22-3-1817,01.10.1942,1032,NA,11106,11007,Sittard-Kerkrade,124,NA,19055,33474, ,1032,Broeksittard,Broeksittard,22,3,1817,1,10,1942,0,0,685,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,685,685,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1294,1318,1,Brunssum,11,1812,1942,10533,Brunssum,oudsher,heden,899,899,11015,11013,Sittard-Heerlen,125,39,19688,32859, ,899,Brunssum,Brunssum,NA,NA,0,NA,NA,2007,0,0,1446,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,1446,1446,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1295,1320,1,Bunde,11,1812,1942,10831,Bunde,oudsher,01.01.1982,900,900,11016,11049,Roermd-Zuid-Limburg,127,39,17959,32368, ,900,Bunde,Bunde,NA,NA,0,1,1,1981,0,1,1159,Zuid-Limburg,no,0,0,0,0,0,2,0,0,0,0,1156,0,0,0,1,2,2,1,1158,1159,0.086281277,0.996551734,0.003448266,0.999137187,0,0,0,0,0,0.001727116,0,0,0,0,0.998272884,0,0,0,0.000863558,0.996552
1296,1321,1,Cadier,11,1812,1828,11447,Cadier,oudsher,5-8-1828,NA,NA,11904,NA,Zuid-Limburg,NA,NA,18216,31583, ,9990,Cadier,Cadier,NA,NA,0,5,8,1828,NA,NA,NA,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,1322,1,Cadier en Keer,11,1829,1942,11447,Cadier en Keer,5-8-1828,01.01.1982,901,901,11017,11029,Zuid-Limburg,127,39,18216,31583, ,901,Cadier en Keer,Cadier en Keer,5,8,1828,1,1,1981,0,0,828,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,828,828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1298,1323,1,Echt,11,1812,1942,10941,Echt,oudsher,01.01.2003,902,902,11018,11067,Roermond,122,38,19327,34461, ,902,Echt,Echt,NA,NA,0,1,1,2002,44,1,6662,Zuid-Limburg,no,0,0,1,0,0,11,1,0,0,0,6643,0,0,3,3,14,15,3,6659,6662,0.045031522,0.995203224,0.004796776,0.999549685,0,0,0.000150173,0,0,0.0016519,0.000150173,0,0,0,0.997597237,0,0,0.000450518,0.000450518,0.995203
1299,1324,1,Eijgelshoven,11,1812,1942,10960,Eijgelshoven,oudsher,01.01.1982,904,904,11020,11003,Sittard-Kerkrade,125,39,20252,32327, ,904,Eijgelshoven,Eijgelshoven,NA,NA,0,1,1,1981,0,1,1213,Zuid-Limburg,no,2,0,2,0,0,30,0,0,71,0,1106,0,0,1,1,31,35,1,1212,1213,0.082440231,0.836782069,0.163217931,0.999175598,0.001650165,0,0.001650165,0,0,0.024752475,0,0,0.058580858,0,0.912541254,0,0,0.000825083,0.000825083,0.836782
1300,1325,1,Eijsden,11,1812,1942,10314,Eijsden,oudsher,heden,905,905,11021,11026,Roermd-Zuid-Limburg,127,39,17815,31076, ,905,Eijsden,Eijsden,NA,NA,0,NA,NA,2007,0,1,2710,Zuid-Limburg,no,0,0,2,0,0,37,1,2,4,0,2625,0,26,3,10,40,42,10,2700,2710,0.36900369,0.945408505,0.054591495,0.996309963,0,0,0.000740741,0,0,0.013703704,0.00037037,0.000740741,0.001481481,0,0.972222222,0,0.00962963,0.001111111,0.003703704,0.945501
1301,1326,1,Elsloo,11,1812,1942,11187,Elsloo,oudsher,01.01.1982,903,903,11019,11058,Sittard-Heerlen,124,39,18081,32928, ,903,Elsloo,Elsloo,NA,NA,0,1,1,1981,0,1,1602,Zuid-Limburg,no,0,0,0,0,0,1,0,0,0,0,1601,0,0,0,0,1,1,0,1602,1602,0,0.99875234,0.00124766,1,0,0,0,0,0,0.00062422,0,0,0,0,0.99937578,0,0,0,0,0.998752
1302,1327,1,Geleen,11,1812,1942,10048,Geleen,oudsher,01.01.2001,906,906,11024,11057,Sittard-Kerkrade,124,39,18604,33132, ,906,Geleen,Geleen,NA,NA,0,1,1,2000,0,1,2901,Zuid-Limburg,no,0,0,2,0,0,0,0,0,0,0,2899,0,0,0,0,0,2,0,2901,2901,0,0.998622116,0.001377884,1,0,0,0.000689417,0,0,0,0,0,0,0,0.999310583,0,0,0,0,0.998622
1303,1329,1,Geulle,11,1812,1942,10530,Geulle,oudsher,01.01.1982,908,908,11028,11051,Roermd-Zuid-Limburg,124,39,18077,32659, ,908,Geulle,Geulle,NA,NA,0,1,1,1981,0,1,1084,Zuid-Limburg,no,0,0,0,0,0,2,0,0,0,0,1080,0,0,0,2,2,2,2,1082,1084,0.184501845,0.996309976,0.003690024,0.998154982,0,0,0,0,0,0.001848429,0,0,0,0,0.998151571,0,0,0,0.001848429,0.99631
1304,1331,1,Grevenbicht,11,1812,1942,10624,Grevenbicht,oudsher,01.01.1982,910,910,11030,11005,Sittard-Kerkrade,124,39,18240,33980, ,910,Grevenbicht,Grevenbicht,NA,NA,0,1,1,1981,0,0,1228,Zuid-Limburg,no,0,1,1,0,0,142,0,0,0,0,1076,0,7,1,0,143,145,0,1228,1228,0,0.781137598,0.218862402,1,0,0.000814332,0.000814332,0,0,0.115635179,0,0,0,0,0.876221498,0,0.005700326,0.000814332,0,0.78117
1305,1332,1,Gronsveld,11,1812,1942,10323,Gronsveld,oudsher,01.01.1982,911,911,11031,11027,Roermd-Zuid-Limburg,127,39,18062,31425, ,911,Gronsveld,Gronsveld,NA,NA,0,1,1,1981,0,1,2211,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,2211,0,0,0,0,0,0,0,2211,2211,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1306,1334,1,Gulpen,11,1812,1942,11032,Gulpen,oudsher,01.01.1999,913,913,11035,11039,Roermd-Zuid-Limburg,127,39,18897,31308, ,913,Gulpen,Gulpen,NA,NA,0,1,1,1998,45,1,2547,Zuid-Limburg,no,0,0,3,0,0,35,44,0,0,0,2456,0,0,5,4,40,43,4,2543,2547,0.157047507,0.933241367,0.066758633,0.998429525,0,0,0.001179709,0,0,0.013763272,0.017302399,0,0,0,0.965788439,0,0,0.001966182,0.001572945,0.933241
1307,1338,1,Heer,11,1829,1942,11407,Heer,5-8-1828,01.07.1970,916,916,11067,11030,Maastricht,126,39,17908,31666, ,916,Heer,Heer,5,8,1828,1,7,1970,0,0,3711,Zuid-Limburg,no,8,0,21,0,0,98,13,0,0,0,3551,1,0,13,6,111,140,6,3705,3711,0.161681487,0.919357909,0.080642091,0.998383185,0.002159244,0,0.005668016,0,0,0.026450742,0.003508772,0,0,0,0.958434548,0.000269906,0,0.003508772,0.001619433,0.919358
1308,1339,1,Heerlen,11,1812,1942,10902,Heerlen,oudsher,heden,917,917,11041,11041,Sittard-Kerkrade,125,39,19644,32256, ,917,Heerlen,Heerlen,NA,NA,0,NA,NA,2007,52,1,11021,Zuid-Limburg,no,31,2,464,0,0,348,13,0,17,5,10003,1,28,43,66,391,893,66,10955,11021,0.598856728,0.836580393,0.163419607,0.994011433,0.002829758,0.000182565,0.042355089,0,0,0.031766317,0.001186673,0,0.001551803,0.000456413,0.913099042,9.13E-05,0.002555911,0.003925148,0.006024646,0.836587
1309,1343,1,Hoensbroek,11,1812,1942,11177,Hoensbroek,oudsher,01.01.1982,921,921,11045,11042,Sittard-Kerkrade,125,39,19262,32548, ,921,Hoensbroek,Hoensbroek,NA,NA,0,1,1,1981,0,1,1565,Zuid-Limburg,no,3,0,5,0,0,21,0,0,0,0,1522,0,0,10,4,31,39,4,1561,1565,0.255591054,0.950892203,0.049107797,0.997444089,0.001921845,0,0.003203075,0,0,0.013452915,0,0,0,0,0.975016015,0,0,0.00640615,0.00256246,0.950892
1310,1346,1,Houthem,11,1812,1940,11111,Houthem,oudsher,01.10.1940,1086,NA,11126,11046,Roermd-Zuid-Limburg,127,NA,18434,32095, ,1086,Houthem,Houthem,NA,NA,0,1,10,1940,0,1,1502,Zuid-Limburg,no,0,0,2,0,0,16,0,0,0,1,1476,1,0,0,6,16,19,6,1496,1502,0.399467377,0.97355783,0.02644217,0.996005326,0,0,0.001336898,0,0,0.010695187,0,0,0,0.000668449,0.986631016,0.000668449,0,0,0.004010695,0.973558
1311,1347,1,Hulsberg,11,1812,1942,11216,Hulsberg,oudsher,01.01.1982,924,924,11048,11045,Sittard-Heerlen,125,39,18812,32231, ,924,Hulsberg,Hulsberg,NA,NA,0,1,1,1981,0,0,1754,Zuid-Limburg,no,1,0,0,0,0,4,0,0,0,0,1746,1,2,0,0,4,5,0,1754,1754,0,0.990904647,0.009095353,1,0.000570125,0,0,0,0,0.002280502,0,0,0,0,0.995438997,0.000570125,0.001140251,0,0,0.990906
1312,1349,1,Itteren,11,1812,1942,10458,Itteren,oudsher,01.07.1970,926,926,11068,11050,Maastricht,127,39,17751,32321, ,926,Itteren,Itteren,NA,NA,0,1,7,1970,0,0,536,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,536,536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1313,1351,1,Jabeek,11,1812,1942,10256,Jabeek,oudsher,01.01.1982,927,927,11053,11010,Sittard-Heerlen,125,39,19452,33228, ,927,Jabeek,Jabeek,NA,NA,0,1,1,1981,0,0,397,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,397,397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1314,1352,1,Kerkrade,11,1812,1942,10313,Kerkrade,24-2-1817,heden,928,928,11054,11017,Sittard-Kerkrade,125,39,20149,32040, ,928,Kerkrade,Kerkrade,24,2,1817,NA,NA,2007,143,0,15666,Zuid-Limburg,no,51,0,89,29,0,112,0,1,185,1,15086,0,0,49,63,161,331,63,15603,15666,0.402144772,0.935077249,0.064922751,0.995978552,0.003268602,0,0.005704031,0.001858617,0,0.007178107,0,6.41E-05,0.011856694,6.41E-05,0.966865346,0,0,0.003140422,0.004037685,0.935077
1315,1354,1,Klimmen,11,1812,1942,10977,Klimmen,oudsher,01.01.1982,930,930,11056,11118,Sittard-Heerlen,125,39,19064,32197, ,930,Klimmen,Klimmen,NA,NA,0,1,1,1981,0,0,1342,Zuid-Limburg,no,1,0,7,0,0,0,0,0,0,0,1333,0,0,1,0,1,9,0,1342,1342,0,0.986660477,0.013339523,1,0.000745156,0,0.005216095,0,0,0,0,0,0,0,0.993293592,0,0,0.000745156,0,0.98666
1316,1355,1,Landgraaf,11,-1,-1,11335,Landgraaf,01.01.1982,heden,882,882,0,11014,Sittard-Heerlen,125,39,20153,32565, ,882,Landgraaf,Landgraaf,1,1,1982,NA,NA,2007,NA,1,NA,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1317,1356,1,Limbricht,11,1812,1942,11124,Limbricht,oudsher,01.01.1982,931,931,11057,11062,Sittard-Kerkrade,124,39,18572,33574, ,931,Limbricht,Limbricht,NA,NA,0,1,1,1981,0,0,1361,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,1351,0,0,10,0,10,10,0,1361,1361,0,0.985412895,0.014587105,1,0,0,0,0,0,0,0,0,0,0,0.992652461,0,0,0.007347539,0,0.985413
1318,1361,1,Maastricht,11,1812,1942,10182,Maastricht,oudsher,heden,935,935,11061,11031,Maastricht,126,39,17631,31736, ,935,Maastricht,Maastricht,NA,NA,0,NA,NA,2007,717,1,37483,Zuid-Limburg,no,11,30,105,1,0,669,301,0,10,8,36185,33,8,41,81,710,865,81,37402,37483,0.216097964,0.936377422,0.063622578,0.99783902,0.000294102,0.000802096,0.002807337,2.67E-05,0,0.017886744,0.008047698,0,0.000267365,0.000213892,0.967461633,0.000882306,0.000213892,0.001096198,0.00216566,0.936377
1319,1362,1,Margraten,11,1812,1942,11243,Margraten,oudsher,heden,936,936,11070,11038,Zuid-Limburg,127,39,18506,31506, ,936,Margraten,Margraten,NA,NA,0,NA,NA,2007,0,0,1082,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,1082,1082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1320,1365,1,Meerssen,11,1812,1942,10494,Meerssen,oudsher,heden,938,938,11074,11033,Roermd-Zuid-Limburg,127,39,18028,32027, ,938,Meerssen,Meerssen,NA,NA,0,NA,NA,2007,44,1,6140,Zuid-Limburg,no,6,0,13,0,0,124,49,0,3,1,5915,0,4,20,5,144,164,5,6135,6140,0.081433225,0.930054938,0.069945062,0.999185668,0.000977995,0,0.002118989,0,0,0.020211899,0.00798696,0,0.000488998,0.000162999,0.964140179,0,0.000651997,0.003259984,0.000814996,0.930055
1321,1368,1,Merkelbeek,11,1812,1942,10763,Merkelbeek,oudsher,01.01.1982,940,940,11076,11011,Sittard-Heerlen,125,39,19398,32969, ,940,Merkelbeek,Merkelbeek,NA,NA,0,1,1,1981,0,0,656,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,656,656,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1322,1369,1,Mesch,11,1812,1942,11070,Mesch,oudsher,01.01.1943,1114,NA,11022,11002,Zuid-Limburg,123,NA,18005,30912, ,1114,Mesch,Mesch,NA,NA,0,1,1,1942,0,0,255,Zuid-Limburg,no,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,255,255,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
